1475072330.483722,59
1475072330.589746,60
1475072330.692998,62
1475072330.796403,62
1475072330.899716,64
1475072331.003448,65
1475072331.106686,65
1475072331.210060,67
1475072331.313338,68
1475072331.416902,68
1475072331.520410,69
1475072331.623725,70
1475072331.727249,71
1475072331.830992,73
1475072331.934468,83
1475072332.038062,74
1475072332.141593,77
1475072332.245233,61
1475072332.350806,36
1475072332.454175,28
1475072332.557611,28
1475072332.660907,31
1475072332.764218,31
1475072332.867627,34
1475072332.971061,35
1475072333.074440,35
1475072333.177864,38
1475072333.281222,39
1475072333.385318,40
1475072333.488943,41
1475072333.592363,43
1475072333.696736,44
1475072333.800518,46
1475072333.903924,48
1475072334.007227,47
1475072334.110573,49
1475072334.214413,50
1475072334.317799,51
1475072334.421095,53
1475072334.524399,53
1475072334.627813,53
1475072334.731086,55
1475072334.835150,56
1475072334.938433,56
1475072335.041882,58
1475072335.145085,58
1475072335.248235,60
1475072335.351697,61
1475072335.455141,61
1475072335.558406,63
1475072335.663464,63
1475072335.767064,65
1475072335.870352,67
1475072335.973611,67
1475072336.076925,69
1475072336.180386,71
1475072336.283679,70
1475072336.386905,71
1475072336.490854,72
1475072336.594345,72
1475072336.697393,74
1475072336.800262,74
1475072336.903324,76
1475072337.006568,76
1475072337.109538,78
1475072337.212444,76
1475072337.315537,78
1475072337.418599,79
1475072337.522594,82
1475072337.625848,92
1475072337.729162,82
1475072337.832070,80
1475072337.935012,82
1475072338.037901,50
1475072338.140933,6
1475072338.243755,6
1475072338.347726,11
1475072338.450755,9
1475072338.553910,11
1475072338.656708,13
1475072338.759740,16
1475072338.862631,17
1475072338.965458,18
1475072339.070869,21
1475072339.173795,22
1475072339.276604,24
1475072339.379524,25
1475072339.482934,28
1475072339.585984,28
1475072339.689842,30
1475072339.793146,32
1475072339.896447,33
1475072339.999954,35
1475072340.103272,37
1475072340.206526,37
1475072340.309832,39
1475072340.413159,40
1475072340.516566,41
1475072340.619827,43
1475072340.723272,44
1475072340.826401,46
1475072340.930466,47
1475072341.033583,47
1475072341.137562,48
1475072341.240645,51
1475072341.344679,53
1475072341.447476,53
1475072341.550627,55
1475072341.653500,55
1475072341.756646,57
1475072341.859576,57
1475072341.962697,59
1475072342.065599,59
1475072342.168629,61
1475072342.271583,61
1475072342.375019,63
1475072342.477893,64
1475072342.580848,64
1475072342.683702,66
1475072342.786918,66
1475072342.890218,68
1475072342.993337,70
1475072343.096619,70
1475072343.200142,72
1475072343.303188,80
1475072343.406555,72
1475072343.509720,75
1475072343.613106,61
1475072343.715924,37
1475072343.819120,26
1475072343.922407,26
1475072344.025327,29
1475072344.128089,29
1475072344.230988,32
1475072344.334566,32
1475072344.437428,35
1475072344.540409,35
1475072344.645025,38
1475072344.747860,39
1475072344.852090,40
1475072344.955501,41
1475072345.059857,43
1475072345.164237,44
1475072345.267080,44
1475072345.370800,46
1475072345.473645,47
1475072345.577063,49
1475072345.680624,50
1475072345.789341,50
1475072345.892730,51
1475072345.995508,53
1475072346.098396,53
1475072346.201291,57
1475072346.304119,57
1475072346.406874,57
1475072346.510724,58
1475072346.613612,61
1475072346.716549,60
1475072346.820031,62
1475072346.922804,62
1475072347.025578,65
1475072347.128600,65
1475072347.231554,65
1475072347.334520,66
1475072347.437573,68
1475072347.540755,68
1475072347.644221,69
1475072347.747107,69
1475072347.849819,73
1475072347.952864,73
1475072348.055880,75
1475072348.158774,74
1475072348.262551,75
1475072348.365518,75
1475072348.468345,77
1475072348.571133,77
1475072348.674005,80
1475072348.776819,80
1475072348.879807,81
1475072348.982638,91
1475072349.085681,83
1475072349.188464,79
1475072349.291373,86
1475072349.395127,8
1475072349.498109,6
1475072349.601101,11
1475072349.703930,6
1475072349.806829,9
1475072349.909547,10
1475072350.013331,13
1475072350.116364,17
1475072350.219491,18
1475072350.322723,20
1475072350.425635,20
1475072350.529083,23
1475072350.631851,24
1475072350.734896,27
1475072350.838060,27
1475072350.940925,30
1475072351.043948,30
1475072351.147099,33
1475072351.249801,34
1475072351.352704,35
1475072351.455695,37
1475072351.559219,38
1475072351.661944,39
1475072351.764815,40
1475072351.867628,42
1475072351.970664,43
1475072352.074020,46
1475072352.176893,46
1475072352.279690,48
1475072352.382958,48
1475072352.486021,51
1475072352.589934,52
1475072352.692779,52
1475072352.795672,54
1475072352.898678,54
1475072353.002162,56
1475072353.105410,56
1475072353.209063,57
1475072353.312507,59
1475072353.415999,60
1475072353.518824,61
1475072353.621578,61
1475072353.724578,63
1475072353.827819,63
1475072353.930650,65
1475072354.033514,65
1475072354.136339,67
1475072354.239256,67
1475072354.342175,69
1475072354.445364,70
1475072354.548847,73
1475072354.653312,82
1475072354.756342,72
1475072354.859698,74
1475072354.962477,62
1475072355.065346,44
1475072355.168250,24
1475072355.270977,28
1475072355.373862,28
1475072355.476664,29
1475072355.579724,31
1475072355.683092,34
1475072355.787485,34
1475072355.891230,35
1475072355.994673,37
1475072356.097592,40
1475072356.200382,40
1475072356.303725,42
1475072356.406621,42
1475072356.510238,44
1475072356.613465,44
1475072356.716817,46
1475072356.820211,47
1475072356.923884,47
1475072357.028469,49
1475072357.131841,50
1475072357.235334,53
1475072357.338535,53
1475072357.441906,55
1475072357.545388,56
1475072357.648931,56
1475072357.752785,57
1475072357.856058,59
1475072357.959471,60
1475072358.062810,60
1475072358.166110,62
1475072358.269557,62
1475072358.373042,63
1475072358.476362,65
1475072358.579760,65
1475072358.683304,66
1475072358.786677,68
1475072358.890323,70
1475072358.993710,69
1475072359.096922,71
1475072359.200724,73
1475072359.304261,72
1475072359.407454,73
1475072359.510920,75
1475072359.614075,74
1475072359.717285,76
1475072359.820621,76
1475072359.923887,78
1475072360.027414,79
1475072360.131254,79
1475072360.234932,81
1475072360.338059,91
1475072360.441621,81
1475072360.545575,79
1475072360.649122,89
1475072360.752480,8
1475072360.855955,6
1475072360.959302,11
1475072361.062670,7
1475072361.165911,11
1475072361.269273,9
1475072361.372448,12
1475072361.476677,15
1475072361.580128,16
1475072361.683808,18
1475072361.788090,20
1475072361.891394,22
1475072361.994898,24
1475072362.098269,26
1475072362.202886,28
1475072362.305773,30
1475072362.409871,32
1475072362.513311,32
1475072362.616512,35
1475072362.719989,35
1475072362.823460,37
1475072362.926784,39
1475072363.030128,41
1475072363.133563,41
1475072363.236834,43
1475072363.339572,43
1475072363.442558,45
1475072363.545368,46
1475072363.648366,49
1475072363.751534,48
1475072363.855273,50
1475072363.958231,50
1475072364.061164,52
1475072364.164051,52
1475072364.268343,53
1475072364.371275,55
1475072364.474087,55
1475072364.576995,57
1475072364.679961,58
1475072364.784052,59
1475072364.887624,60
1475072364.991147,60
1475072365.094979,61
1475072365.198337,63
1475072365.301847,65
1475072365.405110,65
1475072365.508417,67
1475072365.611750,67
1475072365.715471,68
1475072365.819657,69
1475072365.923952,71
1475072366.029030,80
1475072366.133409,73
1475072366.236970,72
1475072366.339886,60
1475072366.443532,40
1475072366.548284,25
1475072366.651711,27
1475072366.755439,28
1475072366.858893,30
1475072366.962759,33
1475072367.066518,34
1475072367.170415,36
1475072367.273837,36
1475072367.377083,38
1475072367.480790,40
1475072367.584203,40
1475072367.687613,42
1475072367.791119,44
1475072367.894863,44
1475072367.998417,45
1475072368.103335,46
1475072368.206659,48
1475072368.310292,50
1475072368.413711,50
1475072368.517129,52
1475072368.620466,53
1475072368.723921,53
1475072368.827346,55
1475072368.930718,56
1475072369.034216,55
1475072369.137496,57
1475072369.240948,59
1475072369.343922,59
1475072369.446889,61
1475072369.549740,61
1475072369.652498,61
1475072369.755309,64
1475072369.859147,66
1475072369.962117,65
1475072370.065153,67
1475072370.167967,68
1475072370.270793,68
1475072370.373685,70
1475072370.476958,70
1475072370.581784,72
1475072370.685458,72
1475072370.788923,73
1475072370.892352,74
1475072370.996822,75
1475072371.100223,77
1475072371.203329,76
1475072371.306708,78
1475072371.410065,77
